price,latitude,longitude,accommodates,bathrooms,bedrooms,beds,review_scores_value,license,instant_bookable,distance_min,amenity_parking,amenity_luxurious,amenity_workspace,amenity_dryer,amenity_washer,amenity_outdoor,amenity_security,amenity_balcony_view,amenity_entertainment,amenity_family,amenity_fitness,amenity_pet_friendly,amenity_accessibility,amenities_count,is_entire_home
126.0,40.66926,-73.76517,2,1.0,1.0,1.0,4.76,True,False,20.011020163586828,True,False,False,True,False,False,True,False,False,False,False,False,False,29,False
170.0,40.75069,-73.99572,2,1.0,1.0,1.0,5.0,False,False,0.19706036030688034,False,True,True,True,True,True,False,True,True,False,False,False,False,48,True
135.0,40.62268,-73.96239,4,2.0,1.0,4.0,4.74,False,False,9.712344313367979,True,True,True,True,False,True,False,True,False,False,False,False,False,42,True
97.0,40.75347,-73.87852,3,1.0,1.0,1.0,4.77,False,True,7.70773561246099,True,True,True,True,True,False,True,True,False,False,False,True,True,57,True
234.0,40.64175,-73.896629,2,1.0,2.0,3.0,4.91,False,False,11.087670303466535,True,True,False,True,False,False,True,True,True,False,False,False,False,47,True
152.0,40.75867,-73.817,5,2.0,3.0,2.0,4.72,False,False,12.556233205138078,False,True,True,True,True,False,True,False,False,False,False,False,False,32,True
170.0,40.79349,-73.93378,2,1.0,1.0,1.0,4.59,False,False,2.935078523959943,False,False,False,True,False,False,False,False,False,False,False,False,False,19,True
190.0,40.64194,-73.96557,4,2.0,3.0,4.0,4.66,False,False,7.601292732105203,True,True,True,True,True,False,True,True,False,False,False,True,False,32,True
90.0,40.69434,-73.73299,2,1.0,1.0,1.0,4.89,False,False,21.618363965541192,True,True,True,True,False,False,True,False,True,False,True,False,False,47,True
400.0,40.74101,-74.00441,2,1.0,1.0,1.0,4.67,False,False,1.368903992323117,False,True,True,False,False,False,False,False,False,False,False,False,False,11,True
96.0,40.69179,-73.83451,4,1.0,1.0,3.0,4.75,False,False,13.81637749887783,True,True,True,True,False,True,True,True,False,False,True,True,False,49,True
39.0,40.70052,-73.94082,1,2.0,1.0,1.0,5.0,False,False,4.779731100544248,False,False,False,False,False,False,True,False,False,False,False,False,False,12,False
150.0,40.70727,-73.96248,2,1.0,1.0,1.0,4.75,False,False,2.911633236963139,False,False,False,True,True,False,False,True,False,False,False,True,False,44,True
100.0,40.82412,-73.9542,2,1.0,1.0,1.0,4.83,False,True,4.49418490910724,True,True,True,True,True,False,True,False,False,False,False,False,True,52,False
240.0,40.68482,-73.94076,5,1.0,2.0,3.0,4.8,False,False,5.30089521062863,True,True,True,True,True,False,False,False,False,False,False,False,False,48,True
153.0,40.59341982423065,-73.77850258977804,2,1.0,1.0,1.0,3.0,False,False,22.310947403655234,True,True,True,True,False,True,True,True,True,True,True,False,False,58,True
179.0,40.812206,-73.82663,6,2.0,2.0,4.0,4.33,False,False,12.087788838462782,True,False,False,False,True,False,False,True,False,False,False,True,False,35,True
143.0,40.77147,-73.95464,3,1.0,0.0,1.0,4.4,False,False,1.1391662823647015,True,True,True,True,False,False,True,False,False,False,False,True,False,35,True
99.0,40.68713,-73.86362,6,1.5,3.0,3.0,4.59,False,True,11.460074607122555,True,False,False,True,False,False,True,False,False,False,False,False,False,40,True
95.0,40.681561,-73.774879,3,1.5,2.0,2.0,4.67,False,False,18.96276047748182,True,False,False,True,False,False,True,False,False,False,False,True,False,23,True
85.0,40.90226,-73.84129,2,1.0,1.0,1.0,4.64,False,False,16.852531720719412,True,False,False,True,False,False,True,False,False,False,False,False,False,34,False
202.0,40.68930896788741,-73.77756559435358,6,1.0,3.0,4.0,4.65,True,False,18.600566957018902,True,True,True,True,False,True,True,True,False,False,False,True,False,47,False
112.0,40.69424,-73.91205,2,1.0,1.0,1.0,4.93,True,False,7.291060590989599,True,True,True,True,False,True,True,True,True,True,False,False,False,52,False
59.0,40.72239,-73.84636,2,1.0,1.0,2.0,5.0,False,False,11.723627048918125,False,True,True,False,True,False,True,False,False,False,False,False,False,10,False
116.0,40.82831,-73.91471,4,1.0,1.0,2.0,4.68,False,False,6.593297958683438,True,True,True,True,True,True,True,True,False,False,False,True,False,42,True
196.0,40.76194,-73.99464,2,1.0,1.0,1.0,4.77,False,False,0.8871743083762872,True,False,False,True,True,False,True,False,True,True,False,False,True,46,True
97.0,40.754,-73.92508,2,1.0,1.0,1.0,4.71,True,True,4.279595121275275,True,True,True,True,False,False,True,False,False,False,False,False,False,45,False
120.0,40.6695,-73.92934,3,1.0,1.0,3.0,4.93,False,False,7.009524930163076,True,True,True,True,True,True,False,True,True,True,False,False,False,50,True
135.0,40.72753,-74.00179,4,1.0,0.0,2.0,4.67,False,False,2.0324917170764123,False,True,True,True,False,False,False,False,False,False,False,False,False,29,True
92.0,40.63021,-73.89853,5,1.0,2.0,3.0,4.74,False,False,11.840856394417395,True,True,True,True,False,True,True,True,False,False,False,False,False,52,True
128.0,40.65653,-74.00497,2,1.0,1.0,1.0,4.91,True,False,4.9327978127349805,True,True,True,True,False,True,True,True,True,False,False,False,False,54,False
123.0,40.68791824831504,-73.9155172552625,2,1.0,1.0,1.0,4.87,True,False,7.168618921196325,False,True,True,True,False,False,True,True,True,False,False,False,False,27,False
99.0,40.77138,-73.81148,2,1.0,1.0,2.0,4.69,False,False,12.839150845135704,True,True,True,True,True,False,True,True,False,False,False,False,False,43,True
251.0,40.66365,-73.99587,4,1.0,2.0,3.0,4.54,False,False,4.714784096397792,True,False,False,True,False,False,True,True,False,True,False,False,False,40,True
105.0,40.68093,-73.94672,2,1.0,1.0,1.0,4.5,False,False,5.079559828838769,False,False,False,True,True,False,False,True,True,False,True,True,False,24,True
150.0,40.67364687988967,-73.92721273889428,2,1.0,1.0,1.0,4.72,True,False,6.905524835367262,True,True,True,True,True,False,True,False,True,True,False,True,False,47,False
282.0,40.74297,-73.97359,5,1.0,2.0,2.0,5.0,False,False,1.1921452500441045,True,True,True,True,True,False,False,False,False,False,True,True,True,40,True
375.0,40.80048,-73.952858,6,2.0,3.0,4.0,5.0,False,False,2.148424907438913,True,True,True,True,True,False,True,True,True,True,False,True,True,59,True
150.0,40.71512222290039,-73.83577728271484,4,2.0,2.0,2.0,4.78,False,False,12.913651089610767,True,True,True,True,True,True,True,False,False,False,False,False,False,35,True
86.0,40.752808,-73.925415,2,1.0,1.0,1.0,4.77,True,True,4.347196088486288,True,True,True,True,False,False,True,False,False,False,False,False,False,45,False
157.0,40.70083236694336,-73.91191101074219,2,1.0,1.0,1.0,4.78,True,False,7.206295898059993,True,True,True,True,True,False,True,False,True,False,False,False,False,45,True
158.0,40.62677706342476,-74.02417135238647,4,1.0,1.0,2.0,4.7,False,True,7.1419008211668835,False,True,True,False,False,False,True,False,False,True,False,False,False,45,True
83.0,40.67315,-73.89235,2,1.0,1.0,1.0,3.75,False,True,9.565003931911559,False,True,True,False,False,False,True,False,False,False,False,True,False,14,True
70.0,40.7126,-73.73964,2,1.0,0.0,1.0,5.0,False,False,20.28621093538833,False,False,False,False,True,False,True,False,False,False,False,False,False,9,True
155.0,40.80856,-73.9274,2,1.0,1.0,1.0,4.71,False,False,4.324090898150592,False,True,True,True,True,True,False,True,False,False,True,False,False,21,False
211.0,40.6908,-73.91667,4,1.0,3.0,3.0,5.0,False,False,6.990454907992019,False,True,True,True,False,False,False,False,True,True,False,False,False,22,True
135.0,40.52498,-74.21514,4,2.0,2.0,3.0,4.71,False,False,23.261903277840563,True,True,True,True,True,False,True,False,True,False,False,False,False,50,True
296.0,40.67978,-73.92734,4,2.0,1.0,5.0,4.7,True,False,6.56592743845352,True,True,True,True,True,True,True,True,True,True,True,False,False,62,False
95.0,40.6936,-73.75667,2,1.0,1.0,1.0,4.8,False,False,19.8777816929562,True,True,True,False,False,False,True,True,False,False,False,False,False,30,True
91.0,40.60967,-73.9536,4,1.0,0.0,1.0,4.9,False,False,11.31708686282244,True,True,True,True,True,True,True,True,True,True,False,False,True,50,True
300.0,40.6574,-73.98495,4,2.0,2.0,3.0,5.0,False,False,5.501574450361843,False,True,True,True,True,True,False,True,False,False,False,False,False,18,True
227.0,40.70543,-73.91581,2,1.0,2.0,3.0,4.84,False,False,6.853175296733884,True,True,True,True,True,False,True,False,False,True,False,False,False,50,False
153.0,40.68926,-73.91638,2,1.0,1.0,1.0,4.7,True,False,7.0576828436465835,True,True,True,True,True,False,True,False,False,False,True,False,False,41,False
136.0,40.66705253549474,-73.82213146931153,2,1.0,2.0,2.0,4.84,True,False,15.396808432868868,True,False,False,True,False,False,True,False,False,False,False,False,False,41,False
393.0,40.7507,-73.9711,6,1.0,2.0,2.0,4.64,True,True,1.095965289176942,False,True,True,True,False,True,True,True,False,True,False,True,False,43,True
255.0,40.68136,-73.93333,4,1.0,1.0,3.0,4.91,True,False,6.034782070520233,True,True,True,True,True,False,True,True,False,False,True,False,False,56,False
358.0,40.75037,-73.97099,6,1.0,2.0,2.0,4.59,True,True,1.131197180461037,False,True,True,True,False,False,False,False,False,True,False,True,False,40,True
280.0,40.71328,-73.99054,6,1.5,3.0,4.0,4.43,False,False,0.96154696323714,True,True,True,True,True,False,False,False,False,False,False,True,False,39,True
48.0,40.76293,-73.86934,1,2.0,1.0,1.0,4.93,False,False,8.132512868097983,True,True,True,True,True,False,True,True,False,False,False,False,False,40,False
151.0,40.683595514195986,-73.82986280227888,2,1.0,1.0,2.0,4.86,True,True,14.337793381359072,True,True,True,True,False,False,True,False,True,True,False,False,False,53,False
75.0,40.67381,-73.95371,2,1.0,0.0,2.0,4.85,False,False,5.1171920640605,False,False,False,True,True,False,False,True,False,False,False,False,False,36,True
271.0,40.81444,-73.94295,5,1.0,2.0,3.0,4.53,True,False,3.8978826462609537,True,True,True,True,False,False,True,False,False,False,False,False,False,21,True
393.0,40.75079,-73.96963,6,1.0,2.0,2.0,4.59,True,True,1.1654312514707486,False,True,True,True,False,False,True,False,False,True,False,True,False,40,True
275.0,40.75262,-73.96951,3,1.0,1.0,1.0,4.69,True,True,1.028650276623282,False,False,False,True,False,False,True,False,False,True,False,True,False,40,True
343.0,40.75239,-73.97001,4,1.0,1.0,2.0,4.72,True,True,1.0146499689057966,False,False,False,True,False,False,True,False,False,True,False,True,False,39,True
350.0,40.75076,-73.96977,4,1.0,0.0,2.0,4.67,True,True,1.1602256342246788,False,True,True,True,False,False,True,False,False,True,False,True,False,41,True
285.0,40.75142288208008,-73.97050476074219,3,1.0,1.0,1.0,4.67,True,True,1.0639518803365222,False,False,False,True,False,True,True,True,False,True,False,True,False,41,True
162.0,40.68328,-73.92312,2,1.0,1.0,1.0,4.85,False,False,6.731273925007285,True,True,True,True,False,True,True,True,False,False,False,False,False,56,True
110.0,40.65956,-73.89786,2,1.0,1.0,1.0,5.0,False,False,9.839193940879307,True,True,True,True,True,False,False,False,False,False,False,False,True,36,True
120.0,40.68488,-73.92095,2,2.0,1.0,1.0,4.56,False,False,6.838224489689826,True,False,False,True,True,False,True,False,False,False,False,False,False,44,False
86.0,40.7135,-73.94762,2,1.0,1.0,2.0,4.75,False,False,4.24461942204167,True,True,True,True,False,True,True,True,False,False,False,False,False,45,True
140.0,40.70955,-73.76267,2,1.0,1.0,2.0,4.77,False,False,18.628372786085368,True,True,True,True,False,False,False,True,True,False,False,False,False,47,True
99.0,40.64356,-74.01369,2,1.0,1.0,1.0,4.58,True,False,5.698591495205492,True,True,True,True,False,False,True,False,False,False,False,False,False,42,False
163.0,40.595551,-73.970978,2,1.0,1.0,2.0,4.86,True,False,12.117159262100303,True,True,True,True,True,True,True,True,False,True,False,False,False,48,False
85.0,40.772133,-73.954742,2,1.0,1.0,1.0,4.81,False,False,1.0775302539084137,False,False,False,False,True,False,True,False,False,False,True,False,False,15,False
260.0,40.68102,-73.96397,4,1.5,1.0,2.0,4.67,False,False,3.9374869393361163,True,True,False,True,True,False,True,False,False,False,False,False,False,41,True
234.0,40.65955,-73.73013,4,1.0,2.0,2.0,4.83,False,True,23.136837451124997,True,True,True,False,False,False,True,False,False,False,False,False,False,34,True
88.0,40.69104,-73.93281,2,1.0,1.0,1.0,4.77,False,False,5.669009203965193,True,True,True,True,False,False,True,False,False,False,False,False,False,49,False
40.0,40.72763,-73.85692,1,1.0,1.0,1.0,5.0,False,False,10.658510365425192,True,False,False,True,True,False,True,True,False,False,False,False,True,33,False
44.0,40.69103,-73.91199,1,2.0,1.0,1.0,4.0,False,False,7.368907983470738,False,True,True,True,True,False,False,False,False,False,False,False,False,17,False
119.0,40.651272,-73.945312,4,1.0,1.0,2.0,4.5,False,False,7.4894397387585,True,True,True,True,False,False,False,False,False,False,False,False,False,44,True
124.0,40.651272,-73.945312,2,1.0,2.0,3.0,4.5,True,False,7.4894397387585,True,True,True,True,False,False,False,False,False,False,False,False,False,46,False
162.0,40.852989,-73.865257,5,1.0,2.0,2.0,4.57,False,False,11.506649282111638,True,True,True,True,False,False,True,False,False,True,False,False,False,35,True
90.0,40.64453,-74.01393,2,1.0,1.0,1.0,4.62,True,False,5.593592055904815,True,True,True,True,False,False,True,False,False,False,False,False,False,34,False
137.0,40.59281,-73.75705,3,1.0,1.0,1.0,5.0,False,False,23.870597144758513,True,False,False,False,False,True,False,True,True,True,False,True,False,45,True
53.0,40.70503,-73.88245,1,1.0,1.0,1.0,4.8,False,True,9.672723995622814,True,True,True,True,False,False,True,False,False,False,False,False,False,33,False
146.0,40.704594,-73.766525,2,1.0,1.0,2.0,4.85,False,False,18.57295898977354,True,True,True,True,False,True,True,False,False,False,False,False,False,55,True
142.0,40.6868,-73.9862,2,1.0,1.0,1.0,4.83,True,False,2.326219518113334,True,True,True,True,False,False,True,True,False,False,False,False,False,43,False
70.0,40.71218,-73.75003,1,1.0,1.0,1.0,4.7,False,False,19.489984711899908,True,True,True,True,False,False,True,False,False,False,False,False,False,33,False
231.0,40.76959,-73.91861,2,1.0,2.0,3.0,4.69,True,False,3.918810684450435,True,True,True,True,False,False,True,False,False,False,True,False,False,44,True
82.0,40.80667,-73.92715,1,1.0,1.0,1.0,5.0,False,False,4.218314665245027,True,False,False,False,False,False,True,False,True,False,True,False,True,50,False
60.0,40.8046,-73.92654,1,1.0,1.0,1.0,4.67,False,False,4.1359129684648135,True,False,False,False,False,False,True,True,True,False,True,False,True,52,False
50.0,40.73352,-73.92052,1,1.0,1.0,1.0,4.82,False,False,5.653623192125605,True,True,True,True,False,False,True,False,False,False,False,False,False,13,False
63.0,40.69595,-73.76322,2,1.0,1.0,1.0,5.0,False,False,19.26689566073178,True,False,False,False,False,False,True,False,False,False,False,False,False,29,False
89.0,40.62892,-73.99328,2,1.0,1.0,1.0,4.0,False,False,7.973136813368618,True,True,True,True,True,False,True,False,False,False,True,False,True,38,True
86.0,40.63605,-73.88813,2,1.0,1.0,2.0,4.67,False,True,12.045361577803835,True,False,False,True,False,True,True,True,False,True,False,True,False,54,False
270.0,40.666702,-73.938072,6,1.0,2.0,6.0,4.78,False,False,6.623503737985808,True,False,False,True,True,False,False,False,True,True,False,True,False,30,True
91.0,40.68664,-73.86351,6,1.0,3.0,3.0,4.72,False,True,11.479372918099703,True,False,False,True,False,False,True,False,False,False,False,False,False,42,True
110.0,40.702717,-73.785645,3,1.0,1.0,3.0,4.53,False,False,17.245945667141648,True,True,True,True,False,False,True,False,True,False,True,False,False,42,True
140.0,40.69292,-73.93415,4,1.0,1.0,2.0,4.63,False,False,5.501643186223879,False,True,True,False,False,False,False,True,False,False,False,False,False,24,True
84.0,40.68163,-73.95885,2,1.0,1.0,1.0,4.29,False,False,4.210382908275706,True,True,True,True,True,False,True,False,False,False,False,True,False,47,False
203.0,40.67844734867233,-73.9529415823143,2,2.0,2.0,2.0,4.91,True,False,4.820300182256909,True,True,True,True,True,True,True,True,True,False,True,False,False,41,False
275.0,40.65158,-73.9614,2,1.0,2.0,2.0,4.7,True,False,6.757388477209325,True,True,True,True,True,True,True,True,True,False,True,False,False,56,False
90.0,40.65888,-73.92638,2,1.0,1.0,1.0,4.83,False,False,7.939567483234923,False,True,True,True,False,True,True,True,False,False,False,False,False,36,True
112.0,40.64926,-73.94942,1,1.0,1.0,1.0,5.0,False,False,7.480240295287005,False,True,True,True,False,False,False,True,False,False,False,False,False,18,False
80.0,40.672791,-73.881798,2,1.0,0.0,1.0,4.69,False,True,10.40883221930839,False,True,True,True,False,False,False,False,False,False,False,False,False,34,True
175.0,40.72063,-73.94765,3,1.0,1.0,1.0,4.56,False,False,4.463411463986373,False,True,True,True,True,True,False,True,False,False,False,True,False,43,True
108.0,40.8381,-73.91485,4,1.0,1.0,1.0,4.74,False,False,7.414832794907009,True,True,True,True,False,False,True,False,False,False,False,False,False,45,True
160.0,40.61672,-73.92516,2,1.0,1.0,1.0,4.86,True,False,11.63262378016383,True,True,True,True,False,False,False,False,False,False,False,False,False,40,False
180.0,40.625278,-73.9114,2,1.0,1.0,1.0,4.59,False,False,11.524830991574857,True,True,True,True,False,False,False,False,False,False,True,False,False,50,False
95.0,40.74128,-73.97863,2,1.0,2.0,3.0,4.6,False,False,1.0149760756333994,False,True,True,True,True,False,False,False,False,False,False,False,False,20,False
171.0,40.6869013,-73.95585179999999,3,1.0,2.0,4.0,4.77,True,False,4.072100694492815,True,True,True,True,False,False,True,False,False,False,False,True,False,50,True
78.0,40.81545,-73.94686,2,1.0,1.0,1.0,4.89,False,False,3.8255830751944147,False,False,False,True,False,False,True,False,False,False,False,False,False,24,False
187.0,40.68452,-73.92248,2,1.0,1.0,1.0,4.76,False,False,6.731120198302003,True,True,True,True,True,True,True,True,False,False,False,False,False,36,True
150.0,40.81141,-73.92722,2,1.0,1.0,1.0,4.71,False,False,4.533451756802212,True,True,True,True,True,True,False,True,False,False,True,False,True,47,True
157.0,40.68537,-73.92708,2,1.0,2.0,2.0,4.57,False,True,6.334355536014991,True,False,False,True,False,True,False,False,False,False,False,False,False,22,False
99.0,40.63394,-73.96677,4,1.0,1.0,2.0,4.73,False,True,8.408415204593476,True,False,False,True,False,False,True,False,False,False,False,False,False,40,True
340.0,40.78488,-73.94926,5,2.0,2.0,2.0,3.67,False,False,1.3247466379950084,True,True,True,True,True,False,False,False,False,False,True,True,True,39,True
236.0,40.678982,-73.981056,2,1.0,1.0,2.0,4.63,False,False,3.295757044095518,True,True,True,True,False,True,True,False,True,False,False,True,False,43,True
55.0,40.710224,-73.828728,1,1.0,1.0,1.0,4.67,False,True,13.71135581394864,True,False,False,True,False,False,True,True,False,False,False,False,False,43,False
126.0,40.8063,-73.94208,5,1.0,3.0,3.0,4.76,False,False,3.2308241298739775,True,True,True,True,False,False,False,False,False,False,False,True,False,34,True
135.0,40.703144,-73.923859,6,1.5,1.0,1.0,4.57,False,False,6.18139244548098,False,True,True,False,True,True,True,False,False,False,False,True,False,17,False
171.0,40.68465,-73.99113,2,1.0,1.0,1.0,4.73,True,False,2.4313924174227206,False,True,True,True,True,False,True,True,True,False,True,False,True,53,False
194.0,40.63177,-74.02664,4,2.0,2.0,3.0,4.63,False,False,6.553852497003527,True,True,True,True,True,True,False,True,False,True,False,False,False,51,True
25.0,40.6613,-73.98493,4,1.0,2.0,2.0,4.8,False,False,5.0768078238998555,True,True,True,True,False,False,True,False,False,False,False,False,False,32,True
96.0,40.803562,-73.955635,4,1.0,2.0,2.0,4.75,False,False,2.3124077722699963,False,True,True,True,False,False,True,False,False,False,False,True,False,14,True
180.0,40.68433,-73.95196,1,1.0,1.0,1.0,4.78,False,True,4.502467380694929,False,True,False,True,True,True,False,True,True,False,False,True,False,44,False
187.0,40.69687,-73.90141,3,1.5,2.0,1.0,5.0,False,False,8.135035359775149,False,True,True,True,True,True,True,True,False,True,True,False,False,23,True
248.0,40.89712,-73.85904,6,2.0,3.0,3.0,4.84,False,False,15.48104422523649,True,True,True,True,False,False,True,False,False,False,False,False,False,49,True
130.0,40.77858120013904,-73.97970409015205,1,1.0,1.0,1.0,4.8,False,False,0.6045110712174407,False,True,True,True,True,False,False,False,False,False,False,False,False,27,False
116.0,40.67491680000001,-73.87841890000001,5,1.0,2.0,2.0,4.9,False,True,10.596679649210957,True,False,False,True,False,False,True,False,False,False,False,True,False,39,True
240.0,40.67948,-73.99923,2,1.0,1.0,1.0,4.75,False,True,2.9626502074524215,False,False,False,True,True,True,True,True,False,True,False,False,False,45,True
411.0,40.68069,-73.98059,6,1.0,2.0,4.0,4.82,False,False,3.1404856880428196,True,True,True,True,True,False,False,False,True,True,False,True,False,57,True
184.0,40.74641702990782,-73.972662472683,2,1.5,1.0,1.0,5.0,False,False,1.1105696144183765,True,True,True,True,True,True,False,True,True,False,True,False,True,55,True
79.0,40.708946,-73.941032,1,1.0,1.0,1.0,4.44,False,False,4.73174746375913,True,True,True,True,False,False,True,True,False,False,False,False,False,35,False
55.0,40.70809,-73.94,1,1.0,1.0,1.0,4.86,False,False,4.813497409760296,True,True,True,True,False,False,True,False,False,False,False,False,False,33,False
148.0,40.72209,-73.95127,6,1.0,3.0,4.0,4.79,False,True,4.139356581337621,True,True,True,True,True,True,False,True,True,True,True,True,False,75,True
405.0,40.7276,-73.95177,8,2.5,3.0,5.0,4.83,False,False,3.692417792655307,False,True,True,True,True,False,True,False,True,False,False,False,False,42,True
39.0,40.89213,-73.84204,1,1.0,1.0,1.0,4.84,False,False,15.958213950541255,True,False,False,True,False,False,True,True,False,True,False,False,False,22,False
175.0,40.69933,-73.92178,2,1.0,1.0,1.0,4.91,False,False,6.392905902388359,False,True,True,False,True,True,True,True,False,False,False,False,False,23,True
95.0,40.64692,-73.94551,2,1.0,1.0,2.0,4.73,False,False,7.878175285378444,True,True,True,True,True,True,True,True,False,False,False,True,False,65,True
314.0,40.69756,-73.73113,6,1.0,3.0,3.0,4.54,False,False,21.60654507820865,True,True,True,True,False,True,True,True,False,False,False,False,False,51,True
320.0,40.69876,-73.98541,2,1.0,1.0,1.0,4.6,False,False,1.267797862480674,True,True,True,True,True,True,False,True,True,False,True,True,True,60,True
135.0,40.66987,-73.97987,2,1.0,1.0,1.0,4.67,False,False,4.273053402021572,True,False,False,True,False,False,True,True,False,False,False,False,False,46,True
63.0,40.822506,-73.938911,2,1.0,1.0,1.0,4.33,False,True,4.838128265356283,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False
80.0,40.58769,-73.81316,6,1.0,0.0,3.0,4.74,False,False,20.357483712235194,True,False,False,True,False,True,False,True,False,False,False,False,False,31,True
424.0,40.7448909,-73.9568403,2,1.0,1.0,1.0,5.0,False,True,2.3998945650032426,False,True,False,True,True,False,True,False,False,True,True,True,True,33,True
86.0,40.58828,-73.81187,8,1.0,1.0,3.0,4.68,False,False,20.398765885727556,False,True,True,True,False,True,False,False,False,False,False,False,False,24,True
106.0,40.58809,-73.81383,4,1.0,1.0,2.0,4.89,False,False,20.28549551902861,True,False,False,True,False,True,False,True,False,False,False,False,False,33,True
180.0,40.71394,-73.73203,4,1.0,3.0,3.0,4.86,False,False,20.833170319925106,True,False,False,True,False,True,True,True,True,True,False,False,False,56,True
65.0,40.58293,-73.96314,2,2.0,1.0,3.0,4.97,False,False,13.661430793217427,True,True,True,True,False,False,True,True,False,False,False,False,False,44,False
400.0,40.76469,-73.981224,4,2.0,1.0,2.0,4.55,True,True,0.6984924854087458,False,True,True,True,False,False,True,False,False,True,False,False,False,23,True
236.0,40.80815,-73.94638,2,1.0,1.0,2.0,4.61,True,False,3.158265621088185,False,False,False,True,True,False,False,False,False,True,False,False,False,39,False
48.0,40.583878,-73.962097,2,2.0,1.0,1.0,4.85,False,False,13.615536988056322,True,True,True,True,False,False,True,False,False,False,False,False,False,44,False
270.0,40.66554,-73.93704,6,1.0,2.0,6.0,4.8,False,False,6.774381574604027,True,False,False,True,True,False,False,False,True,True,False,True,False,30,True
43.0,40.68495,-73.73226,2,1.0,1.0,1.0,4.95,False,True,22.149387967823277,False,False,False,True,False,False,True,True,False,True,False,True,False,17,False
301.0,40.75815,-73.99848,1,1.0,1.0,1.0,4.67,False,False,0.6249148415944197,True,True,True,True,True,False,True,True,True,False,True,False,True,59,True
166.0,40.74797,-73.98673,4,1.0,1.0,2.0,3.94,True,True,0.1447000520384479,False,False,False,True,True,False,True,False,False,True,False,True,True,37,False
240.0,40.75501,-73.96229,3,1.0,0.0,1.0,5.0,False,False,1.4450368889537826,True,False,False,False,True,True,False,False,False,False,True,True,False,11,True
170.0,40.70915,-73.95624,2,1.0,1.0,1.0,5.0,False,False,3.452661462798281,True,True,True,True,False,False,True,True,False,False,True,False,False,18,True
78.0,40.68494,-73.73105,2,1.0,1.0,1.0,4.65,False,True,22.23999347481538,True,False,False,True,True,False,True,True,False,True,False,True,False,22,True
165.0,40.84561,-73.86301,8,1.0,4.0,5.0,4.17,False,True,11.138095695911014,True,True,True,True,True,True,True,True,False,False,False,False,False,67,True
194.0,40.84865,-73.86341,2,1.0,2.0,3.0,4.5,False,True,11.318433222254098,True,True,True,True,False,False,True,True,False,False,False,False,False,50,True
36.0,40.69578,-73.73006,2,1.0,1.0,1.0,5.0,False,False,21.77237915490179,True,True,True,False,True,False,True,False,False,False,False,False,False,36,False
220.0,40.59671,-73.7949,4,1.0,2.0,3.0,4.47,False,True,20.962857675551923,True,True,True,True,False,False,True,True,False,True,False,True,False,51,True
258.0,40.68805,-73.98438,3,1.0,0.0,1.0,4.5,False,False,2.2665910651013728,True,True,True,True,True,False,True,False,False,False,False,True,False,33,True
187.0,40.6359,-74.07963,2,1.0,3.0,3.0,4.76,True,False,6.6225001955920835,True,True,True,True,False,False,False,True,False,False,False,False,False,36,False
150.0,40.77066,-73.95549,3,1.0,0.0,2.0,4.79,False,False,1.1686149068800593,True,True,True,True,True,False,True,False,False,False,False,False,False,49,True
75.0,40.65038,-73.93995,2,1.0,1.0,1.0,5.0,False,False,7.840132409345113,True,True,True,True,True,True,True,True,True,True,True,False,False,52,True
114.0,40.81443,-73.93865,2,1.0,1.0,1.0,4.59,True,False,4.107259524969077,True,True,True,True,False,False,True,False,False,False,False,False,False,30,False
181.0,40.6915011,-73.9156479,4,1.0,1.0,1.0,5.0,False,False,7.055952038763381,True,False,False,True,True,True,True,True,False,False,True,False,True,58,True
131.0,40.579689025878906,-73.95372009277344,4,0.0,1.0,3.0,4.76,False,False,14.382833797844802,True,True,True,True,True,False,False,False,False,True,False,False,False,41,True
170.0,40.74853,-73.97904,2,1.0,1.0,1.0,4.67,False,False,0.5404324873957007,True,True,True,True,True,False,True,False,False,False,False,False,True,39,True
129.0,40.74144914999705,-73.97938783839417,3,1.0,1.0,1.0,4.56,False,True,0.9642012610460386,True,True,True,True,True,False,True,False,False,False,False,False,False,33,True
99.0,40.74768482711784,-73.92406812676047,2,1.0,1.0,1.0,4.62,False,False,4.772972678409293,True,True,True,True,True,False,True,False,True,False,False,False,True,51,False
103.0,40.65535,-74.00298,1,1.0,1.0,1.0,4.98,False,False,5.143312407345904,True,True,True,True,False,False,True,False,False,False,False,False,False,43,False
109.0,40.73957,-73.86953,3,1.0,1.0,1.0,4.89,False,False,9.062243303981429,False,True,True,True,False,False,True,False,False,False,False,False,False,25,False
265.0,40.7568116921765,-73.89757485501708,5,1.0,2.0,2.0,4.0,False,False,6.082055900232612,True,True,True,True,False,False,True,False,False,False,False,True,False,38,True
333.0,40.6903,-73.97854,4,1.0,2.0,2.0,4.83,False,False,2.342305843696017,True,True,True,True,True,True,False,True,True,False,True,True,False,54,True
130.0,40.66856,-73.94804,3,1.0,1.0,2.0,4.88,False,False,5.868304745420129,True,True,True,True,True,False,True,False,False,True,False,False,False,47,True
212.0,40.72473,-73.98459,4,1.0,2.0,2.0,3.8,False,True,2.3155926168457794,True,False,False,True,True,False,False,False,False,True,False,True,False,33,True
80.0,40.67977,-73.90954,4,1.5,1.0,2.0,4.59,False,False,7.941876904235713,True,True,True,True,True,True,False,True,False,True,False,False,False,43,True
